episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
76694,360,-2.725,99,0.05,0.08,0,397.7
76695,490,5.825,87,0.05,0.08,1,400.8
76696,490,2.875,87,0.05,0.08,1,405.4
76697,490,2.475,98,0.05,0.08,1,405.4
76698,490,1.65,120,0.05,0.08,1,410.0
76699,490,0.2,159,0.05,0.08,1,410.0
76700,490,2.325,101,0.05,0.08,1,410.0
76701,490,0.625,146,0.05,0.08,1,410.0
76702,490,3.025,80,0.05,0.08,1,410.0
76703,130,-2.475,40,0.05,0.08,0,406.4
76704,490,11.675,85,0.05,0.08,1,406.4
76705,490,2.6,94,0.05,0.08,1,406.4
76706,370,-1.125,61,0.05,0.08,0,405.2
76707,490,5.625,88,0.05,0.08,1,405.2
76708,490,1.95,111,0.05,0.08,1,405.2
76709,130,-2.475,40,0.05,0.08,0,401.6
76710,490,10.925,106,0.05,0.08,1,401.6
76711,490,2.65,92,0.05,0.08,1,401.6
76712,70,-2.725,32,0.05,0.08,0,400.3
76713,60,-3.3,46,0.05,0.08,0,396.0
76714,40,-1.9,7,0.05,0.08,0,391.5
76715,490,13.6,93,0.05,0.08,1,394.8
76716,490,1.45,125,0.05,0.08,1,394.8
76717,490,2.325,101,0.05,0.08,1,394.8
76718,120,-2.475,38,0.05,0.08,0,391.1
76719,220,-1.575,98,0.05,0.08,0,388.4
76720,70,-2.1,18,0.05,0.08,0,384.2
76721,30,-2.3,13,0.05,0.08,0,379.6
76722,490,15.075,69,0.05,0.08,1,379.6
76723,490,1.95,110,0.05,0.08,1,384.0
76724,490,3.675,65,0.05,0.08,1,388.0
76725,490,1.775,117,0.05,0.08,1,388.0
76726,490,0.35,153,0.05,0.08,1,388.0
76727,180,-3.6,81,0.05,0.08,0,384.9
76728,490,10.35,93,0.05,0.08,1,384.9
76729,490,3.0,82,0.05,0.08,1,384.9
76730,490,2.575,95,0.05,0.08,1,384.9
76731,490,-2.75,228,0.05,0.08,1,384.9
76732,490,3.0,85,0.05,0.08,1,384.9
76733,490,1.375,124,0.05,0.08,1,384.9
76734,160,-4.625,103,0.05,0.08,0,381.6
76735,490,10.75,95,0.05,0.08,1,381.6
76736,490,2.25,102,0.05,0.08,1,381.6
76737,490,2.6,95,0.05,0.08,1,381.6
76738,490,1.75,117,0.05,0.08,1,385.4
76739,160,-3.7,81,0.05,0.08,0,382.1
76740,50,-2.475,21,0.05,0.08,0,382.3
76741,70,-2.3,37,0.05,0.08,0,378.1
76742,420,4.625,152,0.05,0.08,0,377.4
76743,310,-2.15,76,0.05,0.08,0,380.2
76744,490,6.225,109,0.05,0.08,1,384.1
76745,490,3.275,75,0.05,0.08,1,384.1
76746,260,-1.075,34,0.05,0.08,0,381.8
76747,140,-2.475,42,0.05,0.08,0,382.3
76748,160,-2.525,59,0.05,0.08,0,383.5
76749,140,-1.8,25,0.05,0.08,0,380.0
76750,490,11.475,85,0.05,0.08,1,380.0
76751,490,2.7,93,0.05,0.08,1,380.0
76752,490,3.075,81,0.05,0.08,1,380.0
76753,490,0.9,138,0.05,0.08,1,380.0
76754,490,3.025,84,0.05,0.08,1,384.4
76755,490,2.125,105,0.05,0.08,1,384.4
76756,490,0.975,133,0.05,0.08,1,384.4
76757,30,-3.05,33,0.05,0.08,0,379.8
76758,40,-1.85,10,0.05,0.08,0,375.3
76759,490,14.725,72,0.05,0.08,1,375.3
76760,490,2.625,91,0.05,0.08,1,375.3
76761,280,-2.775,82,0.05,0.08,0,373.2
76762,490,7.625,101,0.05,0.08,1,373.2
76763,490,1.9,112,0.05,0.08,1,373.2
76764,490,2.05,108,0.05,0.08,1,373.2
76765,490,2.45,95,0.05,0.08,1,377.5
76766,490,3.475,70,0.05,0.08,1,377.5
76767,490,2.95,85,0.05,0.08,1,377.5
76768,490,3.25,73,0.05,0.08,1,377.5
76769,420,-6.75,217,0.05,0.08,0,376.8
76770,490,4.525,83,0.05,0.08,1,376.8
76771,490,1.825,112,0.05,0.08,1,376.8
76772,60,-1.85,8,0.05,0.08,0,372.5
76773,490,12.375,111,0.05,0.08,1,376.7
76774,490,2.775,89,0.05,0.08,1,376.7
76775,270,-2.025,61,0.05,0.08,0,378.6
76776,490,7.525,109,0.05,0.08,1,378.6
76777,490,3.075,82,0.05,0.08,1,381.7
76778,490,1.825,112,0.05,0.08,1,381.7
76779,490,3.0,83,0.05,0.08,1,386.3
76780,490,1.65,119,0.05,0.08,1,386.3
76781,490,2.6,92,0.05,0.08,1,386.3
76782,490,2.4,98,0.05,0.08,1,386.3
76783,490,2.15,105,0.05,0.08,1,386.3
76784,490,1.2,125,0.05,0.08,1,386.3
76785,490,3.45,69,0.05,0.08,1,386.3
76786,490,3.35,74,0.05,0.08,1,386.3
76787,490,-6.425,312,0.05,0.08,1,388.8
76788,490,-0.0,147,0.05,0.08,1,392.7
76789,490,0.375,144,0.05,0.08,1,392.7
76790,110,-1.9,20,0.05,0.08,0,391.0
76791,490,12.625,81,0.05,0.08,1,393.5
76792,30,-2.075,7,0.05,0.08,0,391.9
76793,490,9.525,211,0.05,0.08,1,391.9
76794,490,1.9,110,0.05,0.08,1,393.2
76795,490,2.925,85,0.05,0.08,1,393.2
76796,490,3.15,78,0.05,0.08,1,393.2
76797,220,-4.675,118,0.05,0.08,0,390.5
76798,490,8.525,115,0.05,0.08,1,390.5
76799,70,-4.425,79,0.05,0.08,0,386.3
76800,490,11.475,134,0.05,0.08,1,386.3
76801,30,-2.0,5,0.05,0.08,0,381.7
76802,60,-2.075,43,0.05,0.08,0,377.4
76803,410,4.8,136,0.05,0.08,0,380.2
76804,490,4.75,84,0.05,0.08,1,380.2
76805,490,2.95,83,0.05,0.08,1,380.2
76806,490,2.975,85,0.05,0.08,1,381.4
76807,490,2.625,90,0.05,0.08,1,381.4
76808,70,-1.8,9,0.05,0.08,0,377.2
76809,490,12.5,110,0.05,0.08,1,380.8
76810,490,2.325,100,0.05,0.08,1,380.8
76811,490,2.825,89,0.05,0.08,1,380.8
76812,30,-2.325,13,0.05,0.08,0,380.4
76813,490,14.4,85,0.05,0.08,1,384.7
76814,490,1.825,112,0.05,0.08,1,389.2
76815,110,-1.975,23,0.05,0.08,0,385.4
76816,380,4.3,95,0.05,0.08,0,384.3
76817,490,5.175,92,0.05,0.08,1,384.3
76818,490,2.3,102,0.05,0.08,1,388.0
76819,490,1.2,133,0.05,0.08,1,390.7
76820,490,3.45,72,0.05,0.08,1,394.9
76821,490,2.15,107,0.05,0.08,1,399.5
76822,110,-2.4,33,0.05,0.08,0,395.7
76823,490,12.8,74,0.05,0.08,1,395.7
76824,490,2.075,106,0.05,0.08,1,395.7
76825,490,4.125,55,0.05,0.08,1,395.7
76826,490,0.75,143,0.05,0.08,1,395.7
76827,490,1.0,136,0.05,0.08,1,398.8
76828,490,2.85,87,0.05,0.08,1,398.8
76829,180,-3.225,70,0.05,0.08,0,395.7
76830,170,-4.2,88,0.05,0.08,0,392.5
76831,490,9.825,106,0.05,0.08,1,392.5
76832,490,2.025,110,0.05,0.08,1,392.5
76833,490,1.175,131,0.05,0.08,1,392.5
76834,490,3.05,82,0.05,0.08,1,395.8
76835,490,-1.725,205,0.05,0.08,1,395.8
76836,40,-2.55,21,0.05,0.08,0,391.3
76837,70,-1.25,13,0.05,0.08,0,387.1
76838,490,13.925,71,0.05,0.08,1,387.1
76839,490,2.325,97,0.05,0.08,1,390.4
76840,490,1.45,125,0.05,0.08,1,394.8
76841,490,2.4,99,0.05,0.08,1,399.0
76842,490,1.9,112,0.05,0.08,1,399.7
76843,490,1.45,125,0.05,0.08,1,401.5
76844,490,0.175,154,0.05,0.08,1,401.5
76845,490,3.625,66,0.05,0.08,1,401.5
76846,490,1.3,127,0.05,0.08,1,403.8
76847,490,3.375,72,0.05,0.08,1,407.3
76848,490,2.15,103,0.05,0.08,1,410.6
76849,340,-2.4,87,0.05,0.08,0,412.6
76850,490,6.175,94,0.05,0.08,1,412.6
76851,100,-1.875,18,0.05,0.08,0,408.7
76852,30,-2.3,12,0.05,0.08,0,404.1
76853,160,1.075,40,0.05,0.08,0,400.8
76854,60,-3.425,50,0.05,0.08,0,396.5
76855,110,-0.725,23,0.05,0.08,0,392.7
76856,490,8.475,183,0.05,0.08,1,392.7
76857,490,2.075,109,0.05,0.08,1,397.3
76858,380,-2.975,108,0.05,0.08,0,400.7
76859,80,-2.8,38,0.05,0.08,0,396.6
76860,490,12.175,113,0.05,0.08,1,396.6
76861,490,3.825,62,0.05,0.08,1,398.7
76862,490,2.175,107,0.05,0.08,1,398.7
76863,490,1.675,118,0.05,0.08,1,398.7
76864,490,2.825,89,0.05,0.08,1,398.7
76865,110,-2.575,40,0.05,0.08,0,394.9
76866,490,10.65,125,0.05,0.08,1,394.9
76867,490,2.375,101,0.05,0.08,1,394.9
76868,490,-1.45,193,0.05,0.08,1,394.9
76869,490,0.175,153,0.05,0.08,1,395.6
76870,490,2.075,107,0.05,0.08,1,395.6
76871,70,-2.675,31,0.05,0.08,0,391.4
76872,490,10.875,141,0.05,0.08,1,395.7
76873,490,3.45,72,0.05,0.08,1,395.7
76874,490,2.6,95,0.05,0.08,1,395.7
76875,180,-2.475,53,0.05,0.08,0,394.8
76876,490,8.45,134,0.05,0.08,1,394.8
76877,40,-2.975,33,0.05,0.08,0,390.3
76878,30,-2.375,15,0.05,0.08,0,385.7
76879,140,1.25,17,0.05,0.08,0,382.2
76880,490,7.75,174,0.05,0.08,1,382.2
76881,490,2.175,107,0.05,0.08,1,382.2
76882,490,2.7,91,0.05,0.08,1,382.2
76883,220,-3.225,77,0.05,0.08,0,379.5
76884,30,-2.075,7,0.05,0.08,0,374.9
76885,490,6.7,262,0.05,0.08,1,374.9
76886,490,2.55,95,0.05,0.08,1,374.9
76887,490,1.85,114,0.05,0.08,1,374.9
76888,270,-4.15,111,0.05,0.08,0,372.7
76889,490,6.15,136,0.05,0.08,1,372.7
76890,490,2.15,106,0.05,0.08,1,376.5
76891,490,2.475,97,0.05,0.08,1,376.5
76892,30,-2.9,28,0.05,0.08,0,376.5
76893,30,-2.925,29,0.05,0.08,0,371.9
76894,490,12.725,128,0.05,0.08,1,371.9
76895,490,1.525,122,0.05,0.08,1,371.9
76896,490,0.7,138,0.05,0.08,1,371.9
76897,30,-2.0,5,0.05,0.08,0,370.0
76898,100,-1.15,43,0.05,0.08,0,366.1
76899,140,-2.25,61,0.05,0.08,0,366.8
76900,120,-1.7,17,0.05,0.08,0,363.1
76901,30,-2.375,15,0.05,0.08,0,363.1
76902,490,12.625,128,0.05,0.08,1,367.4
76903,490,1.95,110,0.05,0.08,1,368.2
76904,490,2.275,98,0.05,0.08,1,368.2
76905,490,1.975,111,0.05,0.08,1,368.2
76906,490,0.125,154,0.05,0.08,1,368.2
76907,30,-3.05,30,0.05,0.08,0,363.6
76908,180,-0.1,81,0.05,0.08,0,364.7
76909,490,8.75,130,0.05,0.08,1,364.7
76910,490,2.2,98,0.05,0.08,1,364.7
76911,490,0.975,126,0.05,0.08,1,364.7
76912,490,-0.325,156,0.05,0.08,1,369.3
76913,490,1.5,114,0.05,0.08,1,369.3
76914,490,1.55,116,0.05,0.08,1,369.3
76915,490,-4.825,261,0.05,0.08,1,373.1
76916,490,-0.85,165,0.05,0.08,1,374.2
76917,490,2.0,103,0.05,0.08,1,374.2
76918,490,2.275,100,0.05,0.08,1,374.2
76919,490,2.925,83,0.05,0.08,1,374.2
76920,30,-2.675,25,0.05,0.08,0,369.6
76921,490,13.525,100,0.05,0.08,1,369.6
76922,100,-4.1,75,0.05,0.08,0,369.5
76923,490,5.175,273,0.05,0.08,1,369.5
76924,490,2.95,85,0.05,0.08,1,369.5
76925,490,2.125,101,0.05,0.08,1,369.5
76926,490,2.875,87,0.05,0.08,1,369.5
76927,490,1.85,113,0.05,0.08,1,369.5
76928,490,2.275,101,0.05,0.08,1,369.5
76929,490,2.425,100,0.05,0.08,1,372.6
76930,490,3.15,78,0.05,0.08,1,375.8
76931,490,2.45,99,0.05,0.08,1,375.8
76932,490,2.425,98,0.05,0.08,1,375.8
76933,490,2.225,106,0.05,0.08,1,375.8
76934,490,2.225,103,0.05,0.08,1,375.8
76935,80,-4.325,77,0.05,0.08,0,371.7
76936,40,-2.325,16,0.05,0.08,0,371.7
76937,490,12.85,117,0.05,0.08,1,375.9
76938,70,-2.025,15,0.05,0.08,0,371.7
76939,420,2.6,206,0.05,0.08,0,371.0
76940,490,3.625,104,0.05,0.08,1,371.0
76941,490,2.275,104,0.05,0.08,1,371.0
76942,490,2.725,90,0.05,0.08,1,371.0
76943,490,2.3,100,0.05,0.08,1,371.0
76944,490,2.425,100,0.05,0.08,1,371.0
76945,180,-2.975,64,0.05,0.08,0,367.9
76946,490,10.675,81,0.05,0.08,1,367.9
76947,320,-1.675,64,0.05,0.08,0,366.2
76948,490,5.6,120,0.05,0.08,1,366.2
76949,490,3.675,67,0.05,0.08,1,367.7
76950,490,2.025,110,0.05,0.08,1,367.7
76951,490,3.275,76,0.05,0.08,1,371.6
76952,490,1.6,120,0.05,0.08,1,376.2
76953,490,2.925,87,0.05,0.08,1,379.5
76954,490,2.6,96,0.05,0.08,1,383.8
76955,490,0.325,149,0.05,0.08,1,387.6
76956,60,-2.45,24,0.05,0.08,0,383.3
76957,490,12.7,112,0.05,0.08,1,383.3
76958,490,2.5,97,0.05,0.08,1,384.4
76959,490,3.425,73,0.05,0.08,1,388.5
76960,490,2.05,106,0.05,0.08,1,388.5
76961,150,-1.925,31,0.05,0.08,0,385.1
76962,30,-3.0,31,0.05,0.08,0,380.5
76963,490,14.925,67,0.05,0.08,1,380.5
76964,490,1.225,130,0.05,0.08,1,380.5
76965,490,2.075,108,0.05,0.08,1,384.3
76966,490,2.625,94,0.05,0.08,1,384.3
76967,490,2.65,93,0.05,0.08,1,384.3
76968,490,2.525,96,0.05,0.08,1,384.3
76969,490,1.85,115,0.05,0.08,1,384.3
76970,400,-0.725,57,0.05,0.08,0,383.4
76971,490,5.7,71,0.05,0.08,1,387.6
76972,60,-2.9,36,0.05,0.08,0,383.3
76973,490,12.175,125,0.05,0.08,1,383.3
76974,490,0.9,140,0.05,0.08,1,383.3
76975,490,3.525,69,0.05,0.08,1,386.4
76976,490,2.3,101,0.05,0.08,1,386.4
76977,180,-3.875,88,0.05,0.08,0,387.8
76978,490,9.825,107,0.05,0.08,1,392.4
76979,490,2.425,97,0.05,0.08,1,395.9
76980,100,-3.1,47,0.05,0.08,0,392.0
76981,490,11.875,108,0.05,0.08,1,392.0
76982,440,-9.05,276,0.05,0.08,0,391.5
76983,490,2.95,115,0.05,0.08,1,394.2
76984,490,1.875,113,0.05,0.08,1,398.8
76985,490,2.25,103,0.05,0.08,1,398.8
76986,490,2.325,98,0.05,0.08,1,398.8
76987,490,2.95,87,0.05,0.08,1,398.8
76988,490,1.8,115,0.05,0.08,1,401.0
76989,490,3.05,84,0.05,0.08,1,401.0
76990,490,-1.05,187,0.05,0.08,1,401.0
76991,490,2.55,95,0.05,0.08,1,401.0
76992,30,-2.5,18,0.05,0.08,0,401.0
76993,300,1.2,161,0.05,0.08,0,403.7
76994,490,6.4,107,0.05,0.08,1,403.7
76995,490,2.825,88,0.05,0.08,1,403.7
76996,490,2.95,84,0.05,0.08,1,403.7
76997,490,2.375,100,0.05,0.08,1,408.3
76998,490,2.475,98,0.05,0.08,1,412.2
76999,490,1.775,116,0.05,0.08,1,415.7
77000,320,-1.375,55,0.05,0.08,0,417.7
77001,120,-1.775,20,0.05,0.08,0,418.6
77002,130,-2.125,42,0.05,0.08,0,415.0
77003,490,11.325,94,0.05,0.08,1,415.0
77004,490,2.25,103,0.05,0.08,1,415.0
77005,490,1.825,114,0.05,0.08,1,415.0
77006,490,2.65,92,0.05,0.08,1,415.0
77007,490,2.5,97,0.05,0.08,1,419.6
77008,150,-2.1,35,0.05,0.08,0,419.3
77009,490,10.9,92,0.05,0.08,1,419.3
77010,490,4.15,55,0.05,0.08,1,419.3
77011,490,1.3,125,0.05,0.08,1,419.3
77012,300,-3.0,85,0.05,0.08,0,417.4
77013,460,1.525,117,0.05,0.08,0,417.1
77014,490,3.4,86,0.05,0.08,1,417.1
77015,490,2.45,97,0.05,0.08,1,417.1
77016,30,-2.475,17,0.05,0.08,0,412.5
77017,490,13.275,107,0.05,0.08,1,412.5
77018,490,3.7,65,0.05,0.08,1,412.5
77019,340,-4.775,148,0.05,0.08,0,411.0
77020,220,-2.4,60,0.05,0.08,0,412.9
77021,490,9.4,93,0.05,0.08,1,412.9
77022,490,2.65,93,0.05,0.08,1,416.8
77023,490,2.7,90,0.05,0.08,1,416.8
77024,200,-3.65,85,0.05,0.08,0,413.9
77025,490,10.425,78,0.05,0.08,1,413.9
77026,490,2.225,102,0.05,0.08,1,413.9
77027,490,1.25,129,0.05,0.08,1,413.9
77028,490,2.575,94,0.05,0.08,1,413.9
77029,490,1.6,121,0.05,0.08,1,413.9
77030,490,3.15,79,0.05,0.08,1,413.9
77031,70,-1.8,11,0.05,0.08,0,409.7
77032,490,13.2,86,0.05,0.08,1,409.7
77033,490,2.775,90,0.05,0.08,1,409.7
77034,490,0.875,139,0.05,0.08,1,409.7
77035,490,3.025,84,0.05,0.08,1,413.8
77036,490,1.35,125,0.05,0.08,1,418.3
77037,490,2.525,97,0.05,0.08,1,418.3
77038,490,1.975,112,0.05,0.08,1,422.5
77039,490,3.15,79,0.05,0.08,1,423.2
77040,320,-1.925,70,0.05,0.08,0,421.5
77041,490,7.2,79,0.05,0.08,1,421.5
77042,490,1.325,128,0.05,0.08,1,421.5
77043,490,2.95,85,0.05,0.08,1,421.5
77044,190,-2.75,61,0.05,0.08,0,418.5
77045,490,9.15,112,0.05,0.08,1,421.6
77046,240,-1.325,35,0.05,0.08,0,419.1
77047,220,-1.8,45,0.05,0.08,0,418.1
77048,30,-2.875,28,0.05,0.08,0,413.5
77049,60,-2.875,55,0.05,0.08,0,409.2
77050,310,-0.075,189,0.05,0.08,0,407.4
77051,490,7.175,85,0.05,0.08,1,407.4
77052,220,-2.75,64,0.05,0.08,0,404.7
77053,100,-1.8,16,0.05,0.08,0,400.8
77054,380,1.075,185,0.05,0.08,0,399.7
77055,60,-3.9,61,0.05,0.08,0,395.4
77056,490,13.175,99,0.05,0.08,1,399.7
77057,490,2.275,103,0.05,0.08,1,399.7
77058,100,-2.85,44,0.05,0.08,0,395.8
77059,490,10.725,135,0.05,0.08,1,395.8
77060,490,2.025,108,0.05,0.08,1,395.8
77061,490,2.65,92,0.05,0.08,1,399.2
77062,490,2.3,103,0.05,0.08,1,403.8
77063,490,1.975,111,0.05,0.08,1,403.8
77064,30,-3.975,57,0.05,0.08,0,399.2
77065,490,14.25,90,0.05,0.08,1,399.2
77066,490,2.05,108,0.05,0.08,1,399.2
77067,490,1.15,132,0.05,0.08,1,399.2
77068,160,-2.8,56,0.05,0.08,0,395.9
77069,80,-2.325,24,0.05,0.08,0,391.8
77070,490,11.075,139,0.05,0.08,1,392.7
77071,490,1.35,128,0.05,0.08,1,392.7
77072,110,-2.725,41,0.05,0.08,0,393.2
77073,490,10.575,129,0.05,0.08,1,393.2
77074,490,1.95,108,0.05,0.08,1,393.2
77075,490,0.775,143,0.05,0.08,1,393.2
77076,420,-5.55,186,0.05,0.08,0,392.5
77077,210,-2.65,56,0.05,0.08,0,392.8
77078,490,8.925,105,0.05,0.08,1,392.8
77079,190,-2.125,45,0.05,0.08,0,389.8
77080,490,9.525,104,0.05,0.08,1,393.7
77081,490,2.775,90,0.05,0.08,1,393.7
77082,490,2.5,97,0.05,0.08,1,394.2
77083,80,-2.2,22,0.05,0.08,0,390.1
77084,490,10.825,148,0.05,0.08,1,390.1
77085,110,-2.3,31,0.05,0.08,0,386.3
77086,490,11.4,112,0.05,0.08,1,386.3
77087,490,0.1,158,0.05,0.08,1,386.3
77088,490,0.575,148,0.05,0.08,1,386.3
77089,220,-3.3,82,0.05,0.08,0,383.6
77090,490,9.075,101,0.05,0.08,1,383.6
77091,490,2.275,102,0.05,0.08,1,383.6
77092,40,-2.475,20,0.05,0.08,0,383.7
77093,30,-2.95,32,0.05,0.08,0,381.0
77094,180,0.575,62,0.05,0.08,0,377.9
77095,490,9.275,121,0.05,0.08,1,377.9
77096,490,1.95,110,0.05,0.08,1,377.9
77097,490,2.5,95,0.05,0.08,1,377.9
77098,490,2.875,88,0.05,0.08,1,377.9
77099,490,2.925,85,0.05,0.08,1,377.9
77100,490,1.75,116,0.05,0.08,1,379.6
77101,490,2.45,99,0.05,0.08,1,383.3
77102,140,-2.95,56,0.05,0.08,0,383.4
77103,490,11.9,80,0.05,0.08,1,383.4
77104,490,3.175,77,0.05,0.08,1,383.4
77105,490,1.2,130,0.05,0.08,1,383.4
77106,490,1.025,137,0.05,0.08,1,383.4
77107,70,-3.95,68,0.05,0.08,0,379.2
77108,490,13.35,77,0.05,0.08,1,382.6
77109,60,-3.125,44,0.05,0.08,0,378.3
77110,490,12.225,118,0.05,0.08,1,378.3
77111,490,1.95,110,0.05,0.08,1,378.3
77112,490,3.175,80,0.05,0.08,1,380.2
77113,490,1.075,133,0.05,0.08,1,380.5
77114,490,1.375,129,0.05,0.08,1,380.5
77115,140,-2.275,37,0.05,0.08,0,377.0
77116,490,11.55,89,0.05,0.08,1,381.6
77117,490,2.175,106,0.05,0.08,1,381.6
77118,490,1.675,117,0.05,0.08,1,381.6
77119,120,-2.65,42,0.05,0.08,0,379.4
77120,490,11.2,107,0.05,0.08,1,382.1
77121,490,2.35,100,0.05,0.08,1,382.1
77122,490,2.725,90,0.05,0.08,1,382.1
77123,490,2.35,102,0.05,0.08,1,382.1
77124,490,1.075,134,0.05,0.08,1,385.0
77125,490,1.75,116,0.05,0.08,1,385.0
77126,490,1.5,122,0.05,0.08,1,385.0
77127,30,-2.3,13,0.05,0.08,0,380.4
77128,490,14.1,92,0.05,0.08,1,380.4
77129,140,-5.0,103,0.05,0.08,0,376.9
77130,490,12.55,63,0.05,0.08,1,376.9
77131,220,-1.2,28,0.05,0.08,0,378.4
77132,490,8.65,112,0.05,0.08,1,378.4
77133,30,-2.175,9,0.05,0.08,0,373.8
77134,490,13.45,110,0.05,0.08,1,373.8
77135,30,-3.125,35,0.05,0.08,0,369.2
77136,320,-0.075,216,0.05,0.08,0,367.5
77137,490,5.05,135,0.05,0.08,1,367.5
77138,290,-2.425,78,0.05,0.08,0,365.5
77139,490,8.575,63,0.05,0.08,1,365.5
77140,490,1.4,126,0.05,0.08,1,367.2
77141,490,2.375,97,0.05,0.08,1,367.2
77142,490,2.425,95,0.05,0.08,1,367.2
77143,490,3.075,82,0.05,0.08,1,367.2
77144,490,2.275,102,0.05,0.08,1,370.2
77145,490,1.825,114,0.05,0.08,1,370.2
77146,490,2.625,91,0.05,0.08,1,372.7
77147,490,2.45,99,0.05,0.08,1,375.4
77148,490,1.625,120,0.05,0.08,1,380.0
77149,30,-2.225,11,0.05,0.08,0,379.7
77150,490,14.375,86,0.05,0.08,1,381.5
77151,490,3.175,78,0.05,0.08,1,381.5
77152,490,1.025,133,0.05,0.08,1,384.2
77153,40,-2.675,25,0.05,0.08,0,383.6
77154,490,13.325,105,0.05,0.08,1,384.7
77155,490,-0.675,177,0.05,0.08,1,389.0
77156,490,0.875,141,0.05,0.08,1,389.0
77157,40,-2.25,14,0.05,0.08,0,384.5
77158,490,13.85,93,0.05,0.08,1,388.4
77159,180,-1.8,34,0.05,0.08,0,385.3
77160,490,9.675,112,0.05,0.08,1,385.3
77161,490,1.775,117,0.05,0.08,1,385.3
77162,490,2.4,101,0.05,0.08,1,385.3
77163,490,2.1,109,0.05,0.08,1,385.3
77164,490,1.875,111,0.05,0.08,1,389.9
77165,490,2.45,98,0.05,0.08,1,389.9
77166,30,-2.225,11,0.05,0.08,0,385.3
77167,490,12.325,141,0.05,0.08,1,385.3
77168,100,-3.3,56,0.05,0.08,0,384.7
77169,490,12.6,89,0.05,0.08,1,388.8
77170,490,2.35,102,0.05,0.08,1,388.8
77171,490,2.15,105,0.05,0.08,1,388.8
77172,490,2.425,99,0.05,0.08,1,392.6
77173,490,3.825,63,0.05,0.08,1,392.6
77174,90,-3.375,53,0.05,0.08,0,388.6
77175,180,-0.75,69,0.05,0.08,0,385.5
77176,490,9.6,108,0.05,0.08,1,386.2
77177,490,1.925,109,0.05,0.08,1,389.0
77178,490,1.625,118,0.05,0.08,1,389.0
77179,490,2.5,97,0.05,0.08,1,392.0
77180,490,2.125,106,0.05,0.08,1,392.0
77181,490,2.3,99,0.05,0.08,1,392.0
77182,70,-3.85,64,0.05,0.08,0,387.8
77183,490,11.45,133,0.05,0.08,1,391.9
77184,490,2.125,107,0.05,0.08,1,391.9
77185,180,-3.55,81,0.05,0.08,0,392.6
77186,490,9.5,118,0.05,0.08,1,392.6
77187,490,0.525,148,0.05,0.08,1,392.6
77188,490,2.9,85,0.05,0.08,1,392.6
77189,490,2.625,93,0.05,0.08,1,395.3
77190,490,1.825,114,0.05,0.08,1,395.3
77191,150,-1.35,18,0.05,0.08,0,391.9
77192,490,9.6,127,0.05,0.08,1,396.4
77193,490,2.65,93,0.05,0.08,1,401.0
77194,490,0.75,136,0.05,0.08,1,404.1
77195,240,-3.325,86,0.05,0.08,0,401.6
77196,490,6.975,143,0.05,0.08,1,401.6
77197,100,-3.825,68,0.05,0.08,0,397.7
77198,490,12.825,82,0.05,0.08,1,397.7
77199,490,2.075,107,0.05,0.08,1,397.7
77200,490,2.65,94,0.05,0.08,1,397.7
77201,130,-2.325,37,0.05,0.08,0,394.1
77202,150,-2.2,54,0.05,0.08,0,394.2
77203,490,7.9,170,0.05,0.08,1,394.2
77204,30,-2.3,13,0.05,0.08,0,389.6
77205,490,15.25,65,0.05,0.08,1,389.6
77206,490,3.2,79,0.05,0.08,1,389.6
77207,490,1.15,133,0.05,0.08,1,393.8
77208,490,-0.2,169,0.05,0.08,1,393.8
77209,490,1.1,135,0.05,0.08,1,398.1
77210,490,2.425,100,0.05,0.08,1,398.1
77211,490,-1.975,208,0.05,0.08,1,398.1
77212,120,-1.8,20,0.05,0.08,0,394.4
77213,150,-1.825,46,0.05,0.08,0,391.0
77214,240,0.55,45,0.05,0.08,0,388.5
77215,490,8.45,105,0.05,0.08,1,392.0
77216,490,2.575,95,0.05,0.08,1,392.0
77217,490,3.225,79,0.05,0.08,1,392.0
77218,490,3.05,83,0.05,0.08,1,392.0
77219,490,2.75,90,0.05,0.08,1,395.7
77220,490,1.575,121,0.05,0.08,1,395.7
77221,490,0.75,142,0.05,0.08,1,395.7
77222,490,2.175,106,0.05,0.08,1,395.7
77223,490,2.125,109,0.05,0.08,1,395.7
77224,490,2.575,95,0.05,0.08,1,395.7
77225,490,1.5,125,0.05,0.08,1,395.7
77226,490,0.925,137,0.05,0.08,1,395.7
77227,490,-2.95,233,0.05,0.08,1,400.3
77228,490,-1.675,198,0.05,0.08,1,400.3
77229,120,-2.925,47,0.05,0.08,0,400.1
77230,490,9.8,138,0.05,0.08,1,400.1
77231,490,2.125,106,0.05,0.08,1,402.8
77232,490,2.45,98,0.05,0.08,1,402.8
77233,380,-5.325,169,0.05,0.08,0,406.3
77234,490,-2.25,274,0.05,0.08,1,406.3
77235,490,2.1,101,0.05,0.08,1,410.9
77236,490,-0.3,157,0.05,0.08,1,412.6
77237,490,2.175,104,0.05,0.08,1,412.6
77238,110,-2.825,43,0.05,0.08,0,410.8
77239,490,11.275,108,0.05,0.08,1,410.8
77240,30,-2.25,11,0.05,0.08,0,406.2
77241,40,-2.575,29,0.05,0.08,0,401.7
77242,490,12.6,121,0.05,0.08,1,401.7
77243,260,-3.925,108,0.05,0.08,0,399.4
77244,490,8.4,93,0.05,0.08,1,399.4
77245,30,-2.3,13,0.05,0.08,0,394.8
