episode,score,ep_reward,steps,epsilon,alpha,won,avg_score_100
33293,490,2.875,82,0.05,0.08,1,389.1
33294,490,1.6,119,0.05,0.08,1,390.4
33295,260,-2.95,81,0.05,0.08,0,390.4
33296,250,-2.2,61,0.05,0.08,0,388.0
33297,330,-2.55,129,0.05,0.08,0,386.4
33298,410,0.85,69,0.05,0.08,0,385.6
33299,200,-2.975,70,0.05,0.08,0,387.0
33300,270,-1.125,73,0.05,0.08,0,384.8
33301,490,3.475,202,0.05,0.08,1,384.8
33302,490,2.275,97,0.05,0.08,1,387.5
33303,490,1.6,114,0.05,0.08,1,387.5
33304,70,-2.375,23,0.05,0.08,0,383.3
33305,70,-1.85,18,0.05,0.08,0,380.3
33306,490,9.025,185,0.05,0.08,1,380.3
33307,300,-1.8,61,0.05,0.08,0,383.0
33308,60,-2.025,14,0.05,0.08,0,378.7
33309,490,11.625,126,0.05,0.08,1,378.7
33310,70,-2.325,22,0.05,0.08,0,374.5
33311,490,12.4,106,0.05,0.08,1,378.6
33312,170,-2.7,51,0.05,0.08,0,375.4
33313,430,5.05,87,0.05,0.08,0,374.8
33314,490,3.775,95,0.05,0.08,1,374.8
33315,490,2.325,98,0.05,0.08,1,377.7
33316,490,2.3,97,0.05,0.08,1,377.7
33317,110,-3.625,63,0.05,0.08,0,373.9
33318,490,12.025,93,0.05,0.08,1,375.7
33319,490,2.2,102,0.05,0.08,1,376.5
33320,270,-1.225,38,0.05,0.08,0,374.3
33321,50,-2.65,26,0.05,0.08,0,371.2
33322,490,13.45,96,0.05,0.08,1,371.2
33323,110,-1.95,22,0.05,0.08,0,371.8
33324,420,3.5,147,0.05,0.08,0,371.1
33325,130,-1.75,23,0.05,0.08,0,368.3
33326,490,10.425,112,0.05,0.08,1,372.2
33327,490,2.95,80,0.05,0.08,1,372.2
33328,490,2.225,102,0.05,0.08,1,372.2
33329,490,3.3,73,0.05,0.08,1,372.2
33330,370,-3.025,108,0.05,0.08,0,371.0
33331,150,-2.85,52,0.05,0.08,0,371.4
33332,160,-1.975,41,0.05,0.08,0,369.4
33333,70,-2.35,23,0.05,0.08,0,365.2
33334,150,0.25,26,0.05,0.08,0,361.8
33335,490,11.775,74,0.05,0.08,1,361.8
33336,120,-2.4,35,0.05,0.08,0,358.1
33337,490,9.95,136,0.05,0.08,1,362.2
33338,490,2.55,89,0.05,0.08,1,362.2
33339,490,3.175,76,0.05,0.08,1,362.2
33340,100,-1.925,21,0.05,0.08,0,358.3
33341,150,-0.9,29,0.05,0.08,0,354.9
33342,490,10.8,99,0.05,0.08,1,358.3
33343,490,0.425,145,0.05,0.08,1,358.3
33344,490,1.725,114,0.05,0.08,1,358.3
33345,460,-1.925,98,0.05,0.08,0,358.0
33346,490,1.75,132,0.05,0.08,1,358.0
33347,490,2.3,97,0.05,0.08,1,359.6
33348,490,1.825,106,0.05,0.08,1,359.6
33349,90,-2.325,27,0.05,0.08,0,355.6
33350,490,9.3,168,0.05,0.08,1,359.7
33351,80,-2.3,26,0.05,0.08,0,355.6
33352,120,-1.475,37,0.05,0.08,0,353.6
33353,70,-1.725,10,0.05,0.08,0,349.4
33354,490,11.625,122,0.05,0.08,1,349.4
33355,100,-1.95,21,0.05,0.08,0,349.2
33356,400,1.0,199,0.05,0.08,0,350.0
33357,200,-2.125,48,0.05,0.08,0,348.8
33358,100,-3.15,49,0.05,0.08,0,349.1
33359,490,10.2,135,0.05,0.08,1,349.1
33360,490,3.025,81,0.05,0.08,1,349.1
33361,100,-1.85,17,0.05,0.08,0,345.2
33362,490,11.45,114,0.05,0.08,1,345.2
33363,490,2.975,80,0.05,0.08,1,345.2
33364,100,-4.425,79,0.05,0.08,0,341.3
33365,490,12.1,94,0.05,0.08,1,341.3
33366,400,-1.85,81,0.05,0.08,0,341.8
33367,490,3.025,133,0.05,0.08,1,341.8
33368,380,-2.6,99,0.05,0.08,0,340.7
33369,490,4.4,109,0.05,0.08,1,340.7
33370,490,2.775,88,0.05,0.08,1,340.7
33371,490,3.225,73,0.05,0.08,1,341.3
33372,490,2.225,99,0.05,0.08,1,344.6
33373,490,2.075,103,0.05,0.08,1,347.9
33374,490,2.25,100,0.05,0.08,1,347.9
33375,490,3.125,78,0.05,0.08,1,351.0
33376,120,-2.375,35,0.05,0.08,0,348.1
33377,160,-1.0,28,0.05,0.08,0,344.8
33378,490,8.5,148,0.05,0.08,1,344.8
33379,490,2.275,98,0.05,0.08,1,345.2
33380,490,2.7,87,0.05,0.08,1,345.2
33381,490,0.3,154,0.05,0.08,1,349.2
33382,130,-2.475,39,0.05,0.08,0,349.8
33383,490,11.175,102,0.05,0.08,1,349.8
33384,50,-2.35,18,0.05,0.08,0,349.0
33385,490,13.25,101,0.05,0.08,1,349.0
33386,490,2.65,90,0.05,0.08,1,349.0
33387,490,2.3,99,0.05,0.08,1,351.3
33388,140,-3.625,67,0.05,0.08,0,351.7
33389,490,11.4,84,0.05,0.08,1,351.7
33390,490,-1.725,200,0.05,0.08,1,351.7
33391,490,2.525,93,0.05,0.08,1,354.0
33392,490,1.9,110,0.05,0.08,1,354.0
33393,490,1.875,110,0.05,0.08,1,354.0
33394,420,-2.075,94,0.05,0.08,0,353.3
33395,220,-3.0,73,0.05,0.08,0,352.9
33396,110,-1.975,23,0.05,0.08,0,351.5
33397,490,11.35,101,0.05,0.08,1,353.1
33398,490,1.5,116,0.05,0.08,1,353.9
33399,430,-2.8,115,0.05,0.08,0,356.2
33400,490,1.925,145,0.05,0.08,1,358.4
33401,350,-1.25,57,0.05,0.08,0,357.0
33402,330,-3.075,100,0.05,0.08,0,355.4
33403,300,-1.9,64,0.05,0.08,0,353.5
33404,490,7.4,83,0.05,0.08,1,357.7
33405,60,-2.2,19,0.05,0.08,0,357.6
33406,490,13.075,90,0.05,0.08,1,357.6
33407,490,3.7,64,0.05,0.08,1,359.5
33408,410,-4.1,138,0.05,0.08,0,363.0
33409,120,-3.15,55,0.05,0.08,0,359.3
33410,490,7.875,182,0.05,0.08,1,363.5
33411,340,-3.2,104,0.05,0.08,0,362.0
33412,490,6.6,81,0.05,0.08,1,365.2
33413,490,2.05,106,0.05,0.08,1,365.8
33414,120,-1.75,20,0.05,0.08,0,362.1
33415,130,-2.3,38,0.05,0.08,0,358.5
33416,460,6.525,85,0.05,0.08,0,358.2
33417,490,3.55,86,0.05,0.08,1,362.0
33418,100,-2.85,42,0.05,0.08,0,358.1
33419,490,11.75,100,0.05,0.08,1,358.1
33420,490,2.0,104,0.05,0.08,1,360.3
33421,280,-1.25,44,0.05,0.08,0,362.6
33422,490,7.75,88,0.05,0.08,1,362.6
33423,490,-0.05,154,0.05,0.08,1,366.4
33424,260,-1.775,50,0.05,0.08,0,364.8
33425,380,1.075,79,0.05,0.08,0,367.3
33426,490,5.0,99,0.05,0.08,1,367.3
33427,490,2.175,99,0.05,0.08,1,367.3
33428,300,-4.325,125,0.05,0.08,0,365.4
33429,130,-1.775,23,0.05,0.08,0,361.8
33430,490,10.65,109,0.05,0.08,1,363.0
33431,370,-1.45,69,0.05,0.08,0,365.2
33432,50,-2.475,22,0.05,0.08,0,364.1
33433,490,11.475,144,0.05,0.08,1,368.3
33434,120,-2.775,43,0.05,0.08,0,368.0
33435,360,2.825,107,0.05,0.08,0,366.7
33436,490,5.85,88,0.05,0.08,1,370.4
33437,490,2.95,82,0.05,0.08,1,370.4
33438,490,-1.55,196,0.05,0.08,1,370.4
33439,490,2.65,91,0.05,0.08,1,370.4
33440,490,2.225,100,0.05,0.08,1,374.3
33441,490,3.05,81,0.05,0.08,1,377.7
33442,490,2.675,85,0.05,0.08,1,377.7
33443,490,3.3,74,0.05,0.08,1,377.7
33444,490,0.725,142,0.05,0.08,1,377.7
33445,450,-3.95,144,0.05,0.08,0,377.6
33446,320,-1.15,47,0.05,0.08,0,375.9
33447,70,-3.55,53,0.05,0.08,0,371.7
33448,490,11.275,136,0.05,0.08,1,371.7
33449,490,2.95,84,0.05,0.08,1,375.7
33450,100,-2.175,28,0.05,0.08,0,371.8
33451,30,-1.9,3,0.05,0.08,0,371.3
33452,50,-2.7,48,0.05,0.08,0,370.6
33453,490,11.725,130,0.05,0.08,1,374.8
33454,490,2.4,97,0.05,0.08,1,374.8
33455,490,1.5,117,0.05,0.08,1,378.7
33456,490,2.95,83,0.05,0.08,1,379.6
33457,490,1.825,111,0.05,0.08,1,382.5
33458,490,0.4,144,0.05,0.08,1,386.4
33459,50,-2.175,14,0.05,0.08,0,382.0
33460,270,3.675,53,0.05,0.08,0,379.8
33461,280,-2.35,83,0.05,0.08,0,381.6
33462,60,-2.025,14,0.05,0.08,0,377.3
33463,490,12.675,97,0.05,0.08,1,377.3
33464,490,2.65,91,0.05,0.08,1,381.2
33465,430,-3.875,137,0.05,0.08,0,380.6
33466,360,-3.7,120,0.05,0.08,0,380.2
33467,40,-2.2,13,0.05,0.08,0,375.7
33468,490,13.75,89,0.05,0.08,1,376.8
33469,450,-3.475,136,0.05,0.08,0,376.4
33470,490,3.8,81,0.05,0.08,1,376.4
33471,70,-3.9,65,0.05,0.08,0,372.2
33472,360,5.1,82,0.05,0.08,0,370.9
33473,490,5.675,89,0.05,0.08,1,370.9
33474,460,-2.05,104,0.05,0.08,0,370.6
33475,50,-2.325,19,0.05,0.08,0,366.2
33476,490,13.625,90,0.05,0.08,1,369.9
33477,200,-3.825,91,0.05,0.08,0,370.3
33478,490,9.75,87,0.05,0.08,1,370.3
33479,490,3.475,69,0.05,0.08,1,370.3
33480,490,2.875,84,0.05,0.08,1,370.3
33481,60,-1.95,10,0.05,0.08,0,366.0
33482,490,12.55,111,0.05,0.08,1,369.6
33483,80,-2.325,26,0.05,0.08,0,365.5
33484,490,13.0,89,0.05,0.08,1,369.9
33485,490,1.25,127,0.05,0.08,1,369.9
33486,50,-2.025,10,0.05,0.08,0,365.5
33487,320,5.125,64,0.05,0.08,0,363.8
33488,490,6.425,97,0.05,0.08,1,367.3
33489,320,-3.625,110,0.05,0.08,0,365.6
33490,380,-0.3,83,0.05,0.08,0,364.5
33491,490,5.525,82,0.05,0.08,1,364.5
33492,490,1.825,110,0.05,0.08,1,364.5
33493,490,2.1,102,0.05,0.08,1,364.5
33494,490,1.65,110,0.05,0.08,1,365.2
33495,200,-1.775,38,0.05,0.08,0,365.0
33496,80,-3.625,53,0.05,0.08,0,364.7
33497,180,-0.075,53,0.05,0.08,0,361.6
33498,490,8.475,137,0.05,0.08,1,361.6
33499,490,2.525,94,0.05,0.08,1,362.2
33500,30,-1.9,3,0.05,0.08,0,357.6
33501,230,2.975,52,0.05,0.08,0,356.4
33502,90,-3.175,50,0.05,0.08,0,354.0
33503,490,13.075,72,0.05,0.08,1,355.9
33504,70,-1.75,10,0.05,0.08,0,351.7
33505,490,10.55,150,0.05,0.08,1,356.0
33506,210,-1.65,36,0.05,0.08,0,353.2
33507,130,-1.425,16,0.05,0.08,0,349.6
33508,490,11.325,87,0.05,0.08,1,350.4
33509,490,2.125,103,0.05,0.08,1,354.1
33510,100,-2.475,35,0.05,0.08,0,350.2
33511,300,3.05,67,0.05,0.08,0,349.8
33512,80,-1.95,17,0.05,0.08,0,345.7
33513,490,12.925,83,0.05,0.08,1,345.7
33514,190,-5.875,144,0.05,0.08,0,346.4
33515,490,9.35,104,0.05,0.08,1,350.0
33516,460,-1.475,88,0.05,0.08,0,350.0
33517,170,-2.2,43,0.05,0.08,0,346.8
33518,60,-3.1,40,0.05,0.08,0,346.4
33519,490,13.175,98,0.05,0.08,1,346.4
33520,490,0.6,144,0.05,0.08,1,346.4
33521,490,2.15,103,0.05,0.08,1,348.5
33522,490,3.15,79,0.05,0.08,1,348.5
33523,490,2.65,92,0.05,0.08,1,348.5
33524,150,-4.425,93,0.05,0.08,0,347.4
33525,490,10.85,98,0.05,0.08,1,348.5
33526,270,-3.85,104,0.05,0.08,0,346.3
33527,360,-0.675,103,0.05,0.08,0,345.0
33528,190,-3.125,69,0.05,0.08,0,343.9
33529,490,9.1,112,0.05,0.08,1,347.5
33530,490,1.625,118,0.05,0.08,1,347.5
33531,50,-2.675,29,0.05,0.08,0,344.3
33532,490,13.075,101,0.05,0.08,1,348.7
33533,460,-1.425,86,0.05,0.08,0,348.4
33534,490,-0.725,187,0.05,0.08,1,352.1
33535,220,-4.35,108,0.05,0.08,0,350.7
33536,270,-1.425,81,0.05,0.08,0,348.5
33537,410,-1.65,168,0.05,0.08,0,347.7
33538,70,-1.775,9,0.05,0.08,0,343.5
33539,60,-1.95,10,0.05,0.08,0,339.2
33540,160,-0.225,51,0.05,0.08,0,335.9
33541,420,2.575,140,0.05,0.08,0,335.2
33542,330,-3.225,103,0.05,0.08,0,333.6
33543,490,4.825,137,0.05,0.08,1,333.6
33544,120,-2.225,30,0.05,0.08,0,329.9
33545,70,-1.85,11,0.05,0.08,0,326.1
33546,50,-1.9,7,0.05,0.08,0,323.4
33547,490,13.325,99,0.05,0.08,1,327.6
33548,490,2.525,94,0.05,0.08,1,327.6
33549,490,1.2,128,0.05,0.08,1,327.6
33550,430,-5.175,171,0.05,0.08,0,330.9
33551,430,-1.775,88,0.05,0.08,0,334.9
33552,490,3.45,106,0.05,0.08,1,339.3
33553,230,-2.725,68,0.05,0.08,0,336.7
33554,490,5.75,177,0.05,0.08,1,336.7
33555,160,-2.5,48,0.05,0.08,0,333.4
33556,50,-2.1,14,0.05,0.08,0,329.0
33557,490,13.35,93,0.05,0.08,1,329.0
33558,290,-4.4,120,0.05,0.08,0,327.0
33559,70,-2.225,20,0.05,0.08,0,327.2
33560,410,6.2,92,0.05,0.08,0,328.6
33561,490,3.625,119,0.05,0.08,1,330.7
33562,490,1.675,109,0.05,0.08,1,335.0
33563,430,-1.3,78,0.05,0.08,0,334.4
33564,450,-1.075,83,0.05,0.08,0,334.0
33565,490,4.425,70,0.05,0.08,1,334.6
33566,30,-2.125,9,0.05,0.08,0,331.3
33567,490,14.025,94,0.05,0.08,1,335.8
33568,80,-2.075,18,0.05,0.08,0,331.7
33569,130,-0.1,19,0.05,0.08,0,328.5
33570,490,11.5,88,0.05,0.08,1,328.5
33571,490,0.45,150,0.05,0.08,1,332.7
33572,170,-2.5,48,0.05,0.08,0,330.8
33573,270,-0.825,90,0.05,0.08,0,328.6
33574,30,-2.05,7,0.05,0.08,0,324.3
33575,70,-0.825,17,0.05,0.08,0,324.5
33576,490,12.35,106,0.05,0.08,1,324.5
33577,490,-0.475,171,0.05,0.08,1,327.4
33578,490,2.525,96,0.05,0.08,1,327.4
33579,60,-2.525,26,0.05,0.08,0,323.1
33580,490,12.7,101,0.05,0.08,1,323.1
33581,490,2.2,101,0.05,0.08,1,327.4
33582,490,-1.775,202,0.05,0.08,1,327.4
33583,490,0.25,150,0.05,0.08,1,331.5
33584,490,1.825,110,0.05,0.08,1,331.5
33585,490,-0.475,165,0.05,0.08,1,331.5
33586,490,1.375,121,0.05,0.08,1,335.9
33587,250,-2.35,63,0.05,0.08,0,335.2
33588,490,8.3,94,0.05,0.08,1,335.2
33589,60,-2.125,15,0.05,0.08,0,332.6
33590,450,6.7,117,0.05,0.08,0,333.3
33591,80,-3.35,49,0.05,0.08,0,329.2
33592,90,-1.75,24,0.05,0.08,0,325.2
33593,490,13.2,70,0.05,0.08,1,325.2
33594,490,2.675,91,0.05,0.08,1,325.2
33595,490,1.825,110,0.05,0.08,1,328.1
33596,370,-2.4,92,0.05,0.08,0,331.0
33597,490,5.125,105,0.05,0.08,1,334.1
33598,490,-0.675,173,0.05,0.08,1,334.1
33599,370,-2.4,88,0.05,0.08,0,332.9
33600,30,-1.95,6,0.05,0.08,0,332.9
33601,490,13.9,91,0.05,0.08,1,335.5
33602,30,-2.025,8,0.05,0.08,0,334.9
33603,490,13.325,102,0.05,0.08,1,334.9
33604,250,-2.725,71,0.05,0.08,0,336.7
33605,490,7.175,119,0.05,0.08,1,336.7
33606,120,-4.675,88,0.05,0.08,0,335.8
33607,490,12.025,82,0.05,0.08,1,339.4
33608,490,1.4,124,0.05,0.08,1,339.4
33609,70,-2.625,30,0.05,0.08,0,335.2
33610,490,9.375,179,0.05,0.08,1,339.1
33611,260,-7.375,193,0.05,0.08,0,338.7
33612,70,-2.1,16,0.05,0.08,0,338.6
33613,490,12.45,103,0.05,0.08,1,338.6
33614,490,1.1,130,0.05,0.08,1,341.6
33615,370,-1.9,79,0.05,0.08,0,340.4
33616,90,-3.1,45,0.05,0.08,0,336.7
33617,490,11.825,104,0.05,0.08,1,339.9
33618,490,1.5,115,0.05,0.08,1,344.2
33619,490,1.575,120,0.05,0.08,1,344.2
33620,170,-2.3,44,0.05,0.08,0,341.0
33621,490,9.95,111,0.05,0.08,1,341.0
33622,490,0.5,145,0.05,0.08,1,341.0
33623,400,-4.275,145,0.05,0.08,0,340.1
33624,70,-2.1,18,0.05,0.08,0,339.3
33625,300,3.225,82,0.05,0.08,0,337.4
33626,490,7.55,78,0.05,0.08,1,339.6
33627,490,3.75,64,0.05,0.08,1,340.9
33628,220,-3.525,89,0.05,0.08,0,341.2
33629,70,-2.7,33,0.05,0.08,0,337.0
33630,160,-0.775,54,0.05,0.08,0,333.7
33631,420,5.0,87,0.05,0.08,0,337.4
33632,490,2.45,133,0.05,0.08,1,337.4
33633,490,-3.55,244,0.05,0.08,1,337.7
33634,490,2.0,108,0.05,0.08,1,337.7
33635,170,-2.15,41,0.05,0.08,0,337.2
33636,490,10.225,95,0.05,0.08,1,339.4
33637,490,2.075,106,0.05,0.08,1,340.2
33638,490,2.175,106,0.05,0.08,1,344.4
33639,420,-2.825,111,0.05,0.08,0,348.0
33640,490,3.575,106,0.05,0.08,1,351.3
33641,490,2.8,87,0.05,0.08,1,352.0
33642,90,-2.425,29,0.05,0.08,0,349.6
33643,490,11.9,104,0.05,0.08,1,349.6
33644,490,2.725,91,0.05,0.08,1,353.3
33645,350,-3.675,116,0.05,0.08,0,356.1
33646,490,6.025,94,0.05,0.08,1,360.5
33647,50,-2.8,31,0.05,0.08,0,356.1
33648,250,2.3,64,0.05,0.08,0,353.7
33649,490,8.675,87,0.05,0.08,1,353.7
33650,270,-2.125,61,0.05,0.08,0,352.1
33651,40,-2.575,19,0.05,0.08,0,348.2
33652,490,13.375,97,0.05,0.08,1,348.2
33653,150,-2.65,47,0.05,0.08,0,347.4
33654,490,10.725,97,0.05,0.08,1,347.4
33655,390,-4.7,154,0.05,0.08,0,349.7
33656,490,3.0,139,0.05,0.08,1,354.1
33657,70,-4.15,68,0.05,0.08,0,349.9
33658,490,11.925,122,0.05,0.08,1,351.9
33659,490,0.425,148,0.05,0.08,1,356.1
33660,490,-0.3,166,0.05,0.08,1,356.9
33661,50,-1.8,5,0.05,0.08,0,352.5
33662,490,13.75,88,0.05,0.08,1,352.5
33663,490,2.65,86,0.05,0.08,1,353.1
33664,490,2.3,101,0.05,0.08,1,353.5
33665,490,1.2,128,0.05,0.08,1,353.5
33666,490,2.775,89,0.05,0.08,1,358.1
33667,490,0.525,146,0.05,0.08,1,358.1
33668,260,-2.925,77,0.05,0.08,0,359.9
33669,270,-2.05,64,0.05,0.08,0,361.3
33670,60,-3.125,39,0.05,0.08,0,357.0
33671,30,-2.05,7,0.05,0.08,0,352.4
33672,310,4.25,93,0.05,0.08,0,353.8
33673,210,-2.65,60,0.05,0.08,0,353.2
33674,120,-2.1,28,0.05,0.08,0,354.1
33675,370,3.275,101,0.05,0.08,0,357.1
33676,490,5.675,91,0.05,0.08,1,357.1
33677,490,1.875,111,0.05,0.08,1,357.1
33678,490,0.725,142,0.05,0.08,1,357.1
33679,490,2.75,88,0.05,0.08,1,361.4
33680,30,-1.9,3,0.05,0.08,0,356.8
33681,60,-2.05,33,0.05,0.08,0,352.5
33682,490,10.325,169,0.05,0.08,1,352.5
33683,200,-2.2,48,0.05,0.08,0,349.6
33684,490,9.675,91,0.05,0.08,1,349.6
33685,490,0.125,152,0.05,0.08,1,349.6
33686,220,-1.575,37,0.05,0.08,0,346.9
33687,490,8.325,114,0.05,0.08,1,349.3
33688,490,2.3,101,0.05,0.08,1,349.3
33689,230,-5.875,146,0.05,0.08,0,351.0
33690,490,7.925,120,0.05,0.08,1,351.4
33691,160,-2.9,53,0.05,0.08,0,352.2
33692,490,10.8,96,0.05,0.08,1,356.2
33693,490,2.575,92,0.05,0.08,1,356.2
33694,490,-0.4,169,0.05,0.08,1,356.2
33695,490,0.55,141,0.05,0.08,1,356.2
33696,490,-2.75,230,0.05,0.08,1,357.4
33697,100,-3.675,61,0.05,0.08,0,353.5
33698,360,5.1,71,0.05,0.08,0,352.2
33699,70,-2.475,27,0.05,0.08,0,349.2
33700,300,2.95,88,0.05,0.08,0,351.9
33701,60,-2.475,20,0.05,0.08,0,347.6
33702,320,2.825,104,0.05,0.08,0,350.5
33703,240,-1.65,42,0.05,0.08,0,348.0
33704,450,2.725,114,0.05,0.08,0,350.0
33705,410,-2.9,113,0.05,0.08,0,349.2
33706,450,-4.975,204,0.05,0.08,0,352.5
33707,120,-2.825,47,0.05,0.08,0,348.8
33708,490,11.05,110,0.05,0.08,1,348.8
33709,490,2.55,94,0.05,0.08,1,353.0
33710,490,2.725,89,0.05,0.08,1,353.0
33711,70,-3.15,37,0.05,0.08,0,351.1
33712,80,-1.575,14,0.05,0.08,0,351.2
33713,490,11.175,129,0.05,0.08,1,351.2
33714,490,2.9,82,0.05,0.08,1,351.2
33715,490,-3.225,234,0.05,0.08,1,352.4
33716,490,1.875,109,0.05,0.08,1,356.4
33717,490,-0.375,162,0.05,0.08,1,356.4
33718,120,-2.55,39,0.05,0.08,0,352.7
33719,490,8.0,185,0.05,0.08,1,352.7
33720,310,-1.3,51,0.05,0.08,0,354.1
33721,490,6.625,99,0.05,0.08,1,354.1
33722,490,-0.15,160,0.05,0.08,1,354.1
33723,180,-1.75,34,0.05,0.08,0,351.9
33724,490,9.675,100,0.05,0.08,1,356.1
33725,60,-2.0,14,0.05,0.08,0,353.7
33726,490,12.725,102,0.05,0.08,1,353.7
33727,440,-3.325,128,0.05,0.08,0,353.2
33728,490,2.05,129,0.05,0.08,1,355.9
33729,490,3.05,79,0.05,0.08,1,360.1
33730,70,-1.95,13,0.05,0.08,0,359.2
33731,70,-1.65,13,0.05,0.08,0,355.7
33732,110,-1.375,35,0.05,0.08,0,351.9
33733,80,-2.3,24,0.05,0.08,0,347.8
33734,110,-1.65,34,0.05,0.08,0,344.0
33735,50,-2.075,12,0.05,0.08,0,342.8
33736,200,1.325,61,0.05,0.08,0,339.9
33737,490,8.0,133,0.05,0.08,1,339.9
33738,490,1.925,110,0.05,0.08,1,339.9
33739,490,2.1,105,0.05,0.08,1,340.6
33740,130,-3.05,52,0.05,0.08,0,337.0
33741,490,11.65,89,0.05,0.08,1,337.0
33742,490,2.1,104,0.05,0.08,1,341.0
33743,490,-0.925,175,0.05,0.08,1,341.0
33744,50,-3.2,40,0.05,0.08,0,336.6
33745,70,-2.1,31,0.05,0.08,0,333.8
33746,490,11.1,135,0.05,0.08,1,333.8
33747,180,-2.175,44,0.05,0.08,0,335.1
33748,490,6.225,182,0.05,0.08,1,337.5
33749,120,-3.2,53,0.05,0.08,0,333.8
33750,130,-2.275,42,0.05,0.08,0,332.4
33751,490,10.625,107,0.05,0.08,1,336.9
33752,490,2.225,104,0.05,0.08,1,336.9
33753,80,-3.25,50,0.05,0.08,0,336.2
33754,60,-2.575,25,0.05,0.08,0,331.9
33755,490,12.725,102,0.05,0.08,1,332.9
33756,490,1.3,122,0.05,0.08,1,332.9
33757,490,-0.275,163,0.05,0.08,1,337.1
33758,340,-3.375,108,0.05,0.08,0,335.6
33759,330,-4.2,128,0.05,0.08,0,334.0
33760,490,4.85,137,0.05,0.08,1,334.0
33761,490,1.45,122,0.05,0.08,1,338.4
33762,490,1.15,129,0.05,0.08,1,338.4
33763,490,0.675,139,0.05,0.08,1,338.4
33764,100,-2.7,35,0.05,0.08,0,334.5
33765,490,12.5,81,0.05,0.08,1,334.5
33766,490,-2.575,226,0.05,0.08,1,334.5
33767,190,-3.175,68,0.05,0.08,0,331.5
33768,80,-2.3,22,0.05,0.08,0,329.7
33769,400,5.525,104,0.05,0.08,0,331.0
33770,490,-3.675,289,0.05,0.08,1,335.3
33771,490,2.475,93,0.05,0.08,1,339.9
33772,490,2.075,105,0.05,0.08,1,341.7
33773,490,1.75,111,0.05,0.08,1,344.5
33774,490,0.825,132,0.05,0.08,1,348.2
33775,490,3.025,80,0.05,0.08,1,349.4
33776,490,-2.975,224,0.05,0.08,1,349.4
33777,490,-4.6,265,0.05,0.08,1,349.4
33778,450,-3.75,133,0.05,0.08,0,349.0
33779,30,-1.9,3,0.05,0.08,0,344.4
33780,120,-1.525,71,0.05,0.08,0,345.3
33781,490,11.175,105,0.05,0.08,1,349.6
33782,490,0.3,145,0.05,0.08,1,349.6
33783,170,-2.375,42,0.05,0.08,0,349.3
33784,490,8.675,134,0.05,0.08,1,349.3
33785,490,1.875,108,0.05,0.08,1,349.3
33786,60,-2.875,34,0.05,0.08,0,347.7
33787,490,13.05,90,0.05,0.08,1,347.7
33788,490,2.225,101,0.05,0.08,1,347.7
33789,490,0.175,155,0.05,0.08,1,350.3
33790,490,2.325,97,0.05,0.08,1,350.3
33791,490,1.225,130,0.05,0.08,1,353.6
33792,490,1.875,111,0.05,0.08,1,353.6
33793,490,2.275,101,0.05,0.08,1,353.6
33794,110,-3.225,55,0.05,0.08,0,349.8
33795,490,10.4,135,0.05,0.08,1,349.8
33796,490,2.875,86,0.05,0.08,1,349.8
33797,490,1.15,129,0.05,0.08,1,353.7
33798,490,2.075,108,0.05,0.08,1,355.0
33799,490,-0.875,176,0.05,0.08,1,359.2
33800,370,-3.3,113,0.05,0.08,0,359.9
33801,490,4.8,105,0.05,0.08,1,364.2
33802,490,1.55,119,0.05,0.08,1,365.9
33803,380,-1.05,58,0.05,0.08,0,367.3
33804,70,-2.375,24,0.05,0.08,0,363.5
33805,490,10.675,152,0.05,0.08,1,364.3
33806,90,-2.625,37,0.05,0.08,0,360.7
33807,490,12.925,78,0.05,0.08,1,364.4
33808,490,1.575,114,0.05,0.08,1,364.4
33809,330,-2.775,90,0.05,0.08,0,362.8
33810,60,-2.125,15,0.05,0.08,0,358.5
33811,490,13.2,95,0.05,0.08,1,362.7
33812,490,3.275,75,0.05,0.08,1,366.8
33813,490,3.025,79,0.05,0.08,1,366.8
33814,490,3.35,71,0.05,0.08,1,366.8
33815,300,-3.925,106,0.05,0.08,0,364.9
33816,490,7.65,84,0.05,0.08,1,364.9
33817,330,-4.225,127,0.05,0.08,0,363.3
33818,60,-2.025,14,0.05,0.08,0,362.7
33819,320,4.075,73,0.05,0.08,0,361.0
33820,490,6.075,110,0.05,0.08,1,362.8
33821,450,-0.875,71,0.05,0.08,0,362.4
33822,170,-1.7,31,0.05,0.08,0,359.2
33823,490,9.825,103,0.05,0.08,1,362.3
33824,490,3.425,72,0.05,0.08,1,362.3
33825,410,-2.0,89,0.05,0.08,0,365.8
33826,60,-2.0,13,0.05,0.08,0,361.5
33827,490,12.4,105,0.05,0.08,1,362.0
33828,490,2.45,97,0.05,0.08,1,362.0
33829,490,2.275,98,0.05,0.08,1,362.0
33830,40,-2.475,20,0.05,0.08,0,361.7
33831,130,0.4,25,0.05,0.08,0,362.3
33832,490,11.075,102,0.05,0.08,1,366.1
33833,490,-0.35,166,0.05,0.08,1,370.2
33834,490,2.525,90,0.05,0.08,1,374.0
33835,110,-1.85,18,0.05,0.08,0,374.6
33836,160,-0.85,44,0.05,0.08,0,374.2
33837,490,8.175,150,0.05,0.08,1,374.2
33838,490,2.925,84,0.05,0.08,1,374.2
33839,490,2.475,97,0.05,0.08,1,374.2
33840,490,2.25,99,0.05,0.08,1,377.8
